0100SDC0,1,Opn_Bnk,开户行,190,VARCHAR(200),0, ,1
0100SDC0,1,Is_Nt_CITIC,是否本行（中信银行？）,200,CHAR(1),0, ,1
0100SDC0,1,Acct_Typ,账户类型（对公/对私）,210,CHAR(1),0, ,1
0100SDC0,1,Pay_Ibank_Num,支付联行号,220,VARCHAR(12),0, ,1
0100SDC0,1,Acct_Num,账号,230,VARCHAR(50),0, ,1
0100SDC0,1,Is_Nt_Two_Line,是否支持收支两条线,240,CHAR(1),0, ,1
0100SDC0,1,Comm_Fee_Acct_Typ,手续费账户类型,250,CHAR(1),0, ,1
0100SDC0,1,Comm_Fee_Acct_Nm,手续费账户名称,260,VARCHAR(200),0, ,1
0100SDC0,1,Comm_Fee_Bank_Nm,手续费银行名称,270,VARCHAR(200),0, ,1
0100SDC0,1,Ibank_Num,网点号/联行号,280,VARCHAR(12),0, ,1
0100SDC0,1,Comm_Fee_Acct_Num,手续费账号,290,VARCHAR(50),0, ,1
0100SDC0,1,Contr_Info_List,签约信息列表,300,LIST,0, ,1
0100SDC0,1,Submt_Dt,提交日期,310,CHAR(8),0, ,1
0100SDC0,1,Chk_Dt,审核日期,320,CHAR(8),0, ,1
0100SDC0,1,Actv_Dt,激活日期,330,CHAR(8),0, ,1
0100SDC0,1,Actv_Stat,激活状态,340,CHAR(1),0, ,1
0100SDC0,1,rtncode,返回码,350,CHAR(8),1, ,1
0100SDC0,1,rtninfo,返回信息,360,VARCHAR(200),0, ,1
0100SDC0,1,Msg_Sign,报文签名,370,VARCHAR(1000),1, ,1
0100SDC2,1,Chnl_Id,渠道编号,10,CHAR(8),1,1,1
0100SDC2,1,Pay_Chnl_Encd,支付渠道编号,20,VARCHAR(10),1,1,1
0100SDC2,1,rtncode,返回码,30,CHAR(8),1,1,1
0100SDC2,1,rtninfo,返回信息,40,VARCHAR(200),0,1,1
0100SDC2,1,Msg_Sign,报文签名,50,VARCHAR(1000),1,0,1
